
time,npos,epos,alt,phi,theta,psi,vel,alpha,beta,p,q,r,nx,ny,nz,mach,qbar,ps,thrust,ele,ail,rud

 0.00000, 0.00000, 0.00000,10000.00000, 0.00000, 3.66107, 0.00000,500.00000, 3.66107, 0.00000, 0.00000, 0.00000, 0.00000,2110.32837,-2.02784,-0.08632, 0.06835, 5.13523, 1.00000,2110.32837,-2.02784,-0.08632, 0.06835,
 0.10000, 0.00000, 0.00000,10000.00000, 0.00000, 3.66107, 0.00000,500.00000, 3.66107, 0.00000, 0.00000, 0.00000, 0.00000,2110.32837,-2.02784,-0.08632, 0.06835, 5.13523, 1.00000,2110.32837,-2.02784,-0.08632, 0.06835,
 0.20000, 0.00000, 0.00000,10000.00000, 0.00000, 3.66107, 0.00000,500.00000, 3.66107, 0.00000, 0.00000, 0.00000, 0.00000,2110.32837,-2.02784,-0.08632, 0.06835, 5.13523, 1.00000,2110.32837,-2.02784,-0.08632, 0.06835,
 0.30000, 0.00000, 0.00000,10000.00000, 0.00000, 3.66107, 0.00000,500.00000, 3.66107, 0.00000, 0.00000, 0.00000, 0.00000,2110.32837,-2.02784,-0.08632, 0.06835, 5.13523, 1.00000,2110.32837,-2.02784,-0.08632, 0.06835,
 0.40000, 0.00000, 0.00000,10000.00000, 0.00000, 3.66107, 0.00000,500.00000, 3.66107, 0.00000, 0.00000, 0.00000, 0.00000,2110.32837,-2.02784,-0.08632, 0.06835, 5.13523, 1.00000,2110.32837,-2.02784,-0.08632, 0.06835,
 0.50000, 0.00000, 0.00000,10000.00000, 0.00000, 3.66107, 0.00000,500.00000, 3.66107, 0.00000, 0.00000, 0.00000, 0.00000,2110.32837,-2.02784,-0.08632, 0.06835, 5.13523, 1.00000,2110.32837,-2.02784,-0.08632, 0.06835,
 0.60000, 0.00000, 0.00000,10000.00000, 0.00000, 3.66107, 0.00000,500.00000, 3.66107, 0.00000, 0.00000, 0.00000, 0.00000,2110.32837,-2.02784,-0.08632, 0.06835, 5.13523, 1.00000,2110.32837,-2.02784,-0.08632, 0.06835,
 0.70000, 0.00000, 0.00000,10000.00000, 0.00000, 3.66107, 0.00000,500.00000, 3.66107, 0.00000, 0.00000, 0.00000, 0.00000,2110.32837,-2.02784,-0.08632, 0.06835, 5.13523, 1.00000,2110.32837,-2.02784,-0.08632, 0.06835,
 0.80000, 0.00000, 0.00000,10000.00000, 0.00000, 3.66107, 0.00000,500.00000, 3.66107, 0.00000, 0.00000, 0.00000, 0.00000,2110.32837,-2.02784,-0.08632, 0.06835, 5.13523, 1.00000,2110.32837,-2.02784,-0.08632, 0.06835,
 0.90000, 0.00000, 0.00000,10000.00000, 0.00000, 3.66107, 0.00000,500.00000, 3.66107, 0.00000, 0.00000, 0.00000, 0.00000,2110.32837,-2.02784,-0.08632, 0.06835, 5.13523, 1.00000,2110.32837,-2.02784,-0.08632, 0.06835,
 1.00000, 0.00000, 0.00000,10000.00000, 0.00000, 3.66107, 0.00000,500.00000, 3.66107, 0.00000, 0.00000, 0.00000, 0.00000,2110.32838,-2.02780,-0.08618, 0.06835, 5.13523, 1.00000,2110.32837,-0.02784,-2.08632, 2.06835,
 1.10000, 0.00029, 0.00089,10000.00297, 0.13858, 3.62701,-0.00611,500.00810, 3.61917, 0.01769, 3.53315,-0.88181,-0.15944,2110.33344,-2.01812,-0.06607, 0.06836, 5.14233, 0.99983,2110.32837,-0.02784,-2.08632, 2.06835,
 1.20000, 0.00199, 0.00562,10000.01084, 0.73367, 3.47187,-0.03452,500.02794, 3.46488, 0.08995, 8.28691,-2.22310,-0.40734,2110.33131,-2.02060,-0.11768, 0.06838, 5.15971, 0.99939,2110.32837,-0.02784,-2.08632, 2.06835,
 1.30000, 0.00639, 0.01688,10000.00806, 1.75462, 3.18571,-0.08654,500.06309, 3.20379, 0.21650,11.99915,-3.47480,-0.62102,2110.32719,-2.02721,-0.19429, 0.06841, 5.19062, 0.99954,2110.32837,-0.02784,-2.08632, 2.06835,
 1.40000, 0.01533, 0.03827,9999.97020, 3.08728, 2.78249,-0.15644,500.11988, 2.85680, 0.38554,14.56391,-4.56030,-0.75926,2110.32203,-2.03619,-0.28546, 0.06847, 5.24079, 1.00168,2110.32837,-0.02784,-2.08632, 2.06835,
 1.50000, 0.03128, 0.07432,9999.86801, 4.62507, 2.27952,-0.23544,500.20409, 2.44559, 0.58245,16.14422,-5.46989,-0.80011,2110.31619,-2.04667,-0.38601, 0.06854, 5.31552, 1.00746,2110.32837,-0.02784,-2.08632,-1.93165,
 1.60000, 0.05723, 0.12764,9999.66922, 6.23743, 1.69427,-0.28976,500.32058, 1.99033, 0.75787,15.82984,-6.20694,-0.12523,2110.30993,-2.08823,-0.49185, 0.06865, 5.41926, 1.01870,2110.32837,-0.02784,-2.08632,-1.93165,
 1.70000, 0.09660, 0.19727,9999.33978, 7.76652, 1.04361,-0.24743,500.47322, 1.50918, 0.83441,14.69112,-6.77977, 0.98979,2110.30345,-2.09401,-0.59946, 0.06879, 5.55569, 1.03733,2110.32837,-0.02784,-2.08632,-1.93165,
 1.80000, 0.15318, 0.28936,9998.84511, 9.19581, 0.34341,-0.09087,500.66498, 1.01810, 0.79988,13.75919,-7.19984, 2.12716,2110.29694,-2.08920,-0.70586, 0.06897, 5.72762, 1.06529,2110.32837,-0.02784,-2.08632,-1.93165,
 1.90000, 0.23097, 0.41339,9998.15097,10.56124,-0.39172, 0.17596,500.89796, 0.53077, 0.66300,13.29850,-7.48087, 3.17850,2110.29057,-2.07789,-0.80856, 0.06919, 5.93716, 1.10454,2110.32837,-0.02784,-2.08632,-1.93165,
 2.00000, 0.33419, 0.58063,9997.22430,11.91504,-1.14863, 0.54130,501.17348, 0.05861, 0.44068,13.41036,-7.63800, 4.08563,2110.28446,-2.06160,-0.90558, 0.06944, 6.18569, 1.15692,2110.32837,-0.02784,-2.08632, 0.06835,
 2.10000, 0.46711, 0.80522,9996.03387,13.33617,-1.91572, 0.97688,501.49218,-0.38918, 0.17187,14.66615,-7.68714, 4.50490,2110.27871,-2.02654,-0.99540, 0.06973, 6.47398, 1.22423,2110.32837,-0.02784,-2.08632, 0.06835,
 2.20000, 0.63406, 1.10470,9994.55075,14.92542,-2.68300, 1.43242,501.85407,-0.80548,-0.08732,16.58347,-7.64457, 4.55040,2110.27342,-2.00728,-1.07695, 0.07007, 6.80225, 1.30807,2110.32837,-0.02784,-2.08632, 0.06835,
 2.30000, 0.83935, 1.49444,9992.74868,16.71532,-3.44211, 1.88300,502.25866,-1.18512,-0.31167,18.64564,-7.52634, 4.41875,2110.26863,-1.99242,-1.14950, 0.07044, 7.17024, 1.40995,2110.32837,-0.02784,-2.08632, 0.06835,
 2.40000, 1.08719, 1.98926,9990.60426,18.70975,-4.18626, 2.31386,502.70505,-1.52472,-0.48626,20.67649,-7.34785, 4.16346,2110.26438,-1.98113,-1.21269, 0.07085, 7.57732, 1.53119,2110.32837,-0.02784,-2.08632, 0.06835,
 2.50000, 1.38171, 2.60397,9988.09712,20.89846,-4.91016, 2.71458,503.19202,-1.82245,-0.60142,22.55032,-7.12353, 3.82396,2110.26067,-1.97371,-1.26644, 0.07130, 8.02256, 1.67293,2110.32837,-0.02784,-2.08632, 0.06835,
 2.60000, 1.72690, 3.35320,9985.20992,23.25988,-5.60989, 3.07873,503.71811,-2.07788,-0.65235,24.16139,-6.86661, 3.44017,2110.25752,-1.97036,-1.31091, 0.07178, 8.50480, 1.83616,2110.32837,-0.02784,-2.08632, 0.06835,
 2.70000, 2.12658, 4.25127,9981.92831,25.76318,-6.28279, 3.40388,504.28171,-2.29171,-0.63908,25.42610,-6.58898, 3.05193,2110.25490,-1.97101,-1.34648, 0.07230, 9.02272, 2.02169,2110.32837,-0.02784,-2.08632, 0.06835,
 2.80000, 2.58443, 5.31197,9978.24080,28.37075,-6.92734, 3.69147,504.88111,-2.46560,-0.56610,26.28749,-6.30107, 2.69652,2110.25278,-1.97535,-1.37369, 0.07285, 9.57490, 2.23016,2110.32837,-0.02784,-2.08632, 0.06835,
 2.90000, 3.10394, 6.54854,9974.13860,31.04093,-7.54296, 3.94647,505.51458,-2.60194,-0.44175,26.71799,-6.01183, 2.40633,2110.25114,-1.98280,-1.39318, 0.07343,10.15987, 2.46208,2110.32837,-0.02784,-2.08632, 0.06835,
