
time,npos,epos,alt,phi,theta,psi,vel,alpha,beta,p,q,r,nx,ny,nz,mach,qbar,ps,

 0.00000, 0.00000, 0.00000,10000.00000, 0.00000, 3.66107, 0.00000,500.00000, 3.66107, 0.00000, 0.00000, 0.00000, 0.00000, 0.06384,-0.01290, 0.99777, 0.46436,219.72452,1454.59743,2110.32836,-2.02784,-0.08632, 0.06835,
 1.77536,887.30722,-0.40523,9992.53352, 0.02692, 1.45013, 0.11938,499.58954, 2.62690,-0.15667, 0.02077,-0.57643,-0.01921, 0.00739,-0.00369, 0.78289, 0.46397,219.41519,1455.01960,1188.11388,-1.78644,-0.02971,-0.34042,
 4.17851,2086.47335,-1.44782,9954.18971,-0.00404, 1.63229, 0.51552,498.79572, 3.74398,-0.55118,-0.01761, 0.38462, 0.06401, 0.01176, 0.01084, 1.01486, 0.46316,218.98111,1457.18918,1017.01171,-2.08143, 0.19425,-1.02153,
 6.75237,3367.14070,-2.09724,9911.38543,-0.02193, 2.43898,-0.02983,496.70697, 4.08042,-0.04824, 0.00468, 0.38414, 0.13972, 0.01525,-0.01347, 1.07437, 0.46115,217.44197,1459.61422,1001.29698,-2.18995,-0.09439,-0.18610,
 9.67647,4813.88959,-4.50730,9881.32542, 0.01552, 3.50364, 0.26637,492.77825, 4.22538,-0.35137,-0.00251, 0.30098,-0.16081, 0.01750,-0.00045, 1.08396, 0.45745,214.21718,1461.31919,1000.06966,-2.20041, 0.08105,-0.69005,
12.62870,6261.14210,-7.27470,9873.08649, 0.00697, 4.17805, 0.20068,487.55020, 4.17253,-0.33156, 0.00173, 0.16734, 0.05903, 0.01742,-0.00088, 1.04912, 0.45258,209.74993,1461.78677,1000.00364,-2.17639, 0.07074,-0.66408,
15.58750,7695.14657,-10.67828,9878.51442, 0.00149, 4.55430, 0.14451,481.71199, 4.17346,-0.29133,-0.00065, 0.09482,-0.01331, 0.01812,-0.00278, 1.02281, 0.44717,204.72191,1461.47870,1000.00019,-2.17416, 0.04449,-0.60106,
18.57858,9126.77854,-14.68732,9890.26982, 0.00401, 4.77391, 0.16515,475.57500, 4.24189,-0.33476, 0.00001, 0.05570,-0.01221, 0.01965,-0.00112, 1.00768, 0.44149,199.46549,1460.81170,1000.00001,-2.19059, 0.07062,-0.67614,
21.62356,10565.24724,-19.22156,9904.10409, 0.00245, 4.90509, 0.14403,469.29069, 4.35163,-0.33586, 0.00042, 0.03255, 0.00410, 0.02165,-0.00140, 0.99917, 0.43568,194.14476,1460.02706,1000.00000,-2.22034, 0.07138,-0.68230,
24.74767,12021.31909,-24.34877,9917.56321, 0.00255, 4.98326, 0.13641,462.92783, 4.48770,-0.34784, 0.00012, 0.01873,-0.00387, 0.02390,-0.00134, 0.99428, 0.42980,188.83631,1459.26402,1000.00000,-2.25777, 0.07853,-0.70633,
27.91855,13479.11645,-29.99340,9928.89978, 0.00297, 5.02867, 0.13277,456.62918, 4.63934,-0.36414, 0.00020, 0.01067,-0.00220, 0.02626,-0.00114, 0.99154, 0.42397,183.66746,1458.62156,1000.00000,-2.29992, 0.08881,-0.73742,
30.91913,14840.53134,-35.65906,9936.61888, 0.42290, 4.84174,-0.59658,450.89846, 4.61897, 0.38530, 0.90359,-0.42334,-1.58134, 0.02654,-0.02022, 0.95676, 0.41866,179.04307,1458.18424,1000.00000,-2.19556,-0.28633, 1.78852,
34.19668,16310.55113,-50.16078,9925.19263, 4.21650, 2.85714,-3.50303,446.87633, 4.02306, 2.87956, 1.18167,-0.57287, 0.22527, 0.02144,-0.09512, 0.84051, 0.41491,175.92598,1458.83163,1000.00000,-2.11550,-1.40229, 7.47781,
37.51802,17791.72309,-77.68016,9864.74453, 7.11115, 1.51938,-4.71936,446.38220, 4.23993, 4.06238, 0.61779,-0.34287,-0.24293, 0.02491,-0.13403, 0.88349, 0.41435,175.86936,1462.26032,1000.00000,-2.25392,-1.89450,10.83243,
40.78828,19249.82176,-111.04257,9768.08824, 8.58312, 0.79106,-5.05691,447.78277, 4.47790, 4.39830, 0.30734,-0.16333,-0.16264, 0.02764,-0.14424, 0.93001, 0.41550,177.51026,1467.75627,1000.00000,-2.34202,-2.03587,12.03052,
44.10316,20732.60676,-147.15092,9648.77866, 9.30486, 0.41055,-5.30231,450.10340, 4.57350, 4.67797, 0.15303,-0.08399, 0.00683, 0.02876,-0.15463, 0.95795, 0.41747,180.02458,1474.56324,1000.00000,-2.38283,-2.16558,12.87500,
47.39421,22212.23943,-183.27534,9519.59931, 9.66044, 0.20888,-5.37916,452.80447, 4.57278, 4.81305, 0.07429,-0.04742, 0.01489, 0.02863,-0.16133, 0.97308, 0.41977,182.92767,1481.96195,1000.00000,-2.38818,-2.22133,13.26195,
50.63122,23676.12902,-218.10386,9387.76276, 9.83652, 0.09360,-5.34785,455.58860, 4.52426, 4.83595, 0.03737,-0.02394, 0.01048, 0.02780,-0.16451, 0.98148, 0.42214,185.94680,1489.54365,1000.00000,-2.37704,-2.21408,13.32982,
53.81511,25124.71038,-251.33643,9256.38671, 9.92391, 0.02953,-5.29504,458.31990, 4.45314, 4.82765, 0.01965,-0.01091, 0.02050, 0.02667,-0.16669, 0.98582, 0.42446,188.95460,1497.12992,1000.00000,-2.35877,-2.18646,13.29530,
57.03391,26597.95734,-283.88693,9123.44910, 9.96893,-0.00516,-5.23621,461.00693, 4.37179, 4.80546, 0.00973,-0.00438, 0.02166, 0.02538,-0.16846, 0.98809, 0.42673,191.96908,1504.83800,1000.00000,-2.33681,-2.15328,13.21292,
60.06726,27994.20109,-313.70949,8998.84432, 9.97706,-0.02354,-5.17692,463.43807, 4.29313, 4.77019,-0.46194,-0.02776, 0.07552, 0.02446,-0.17837, 0.99148, 0.42878,194.75201,1512.09192,1000.00000,-2.19711,-1.99249,12.10165,
63.04878,29374.37163,-337.15690,8874.43652,-4.68847,-1.52100, 6.26019,466.46961, 3.49349,-6.79964,-6.05997,-0.56959, 1.66087, 0.01721, 0.22886, 0.84189, 0.43139,198.07202,1519.36243,1000.00000,-1.97276, 3.33284,-17.57438,
66.08629,30789.31445,-330.24357,8706.91035,-20.78411,-2.91845, 7.42814,472.61996, 2.49555,-8.32048,-4.06496,-0.65399, 1.67122, 0.00835, 0.28202, 0.69246, 0.43680,204.38900,1529.19729,1000.00000,-1.65274, 2.90775,-24.35455,
68.94128,32130.86480,-315.50191,8480.69318,-29.66889,-4.33510, 7.83467,481.21596, 2.26922,-9.44761,-2.31666,-0.08234,-1.21588, 0.00546, 0.33786, 0.69525, 0.44437,213.38143,1542.55900,1000.00000,-1.75454, 3.12336,-30.00000,
